"Date","Duration","Finished","Consent","System_Device","News_1_Belief","News_1_Familiarity","News_1_Importance","News_2_Belief","News_2_Familiarity","News_2_Importance","News_3_Belief","News_3_Familiarity","News_3_Importance","News_4_Belief","News_4_Familiarity","News_4_Importance","News_5_Belief","News_5_Familiarity","News_5_Importance","News_6_Belief","News_6_Familiarity","News_6_Importance","News_7_Belief","News_7_Familiarity","News_7_Importance","News_8_Belief","News_8_Familiarity","News_8_Importance","News_9_Belief","News_9_Familiarity","News_9_Importance","News_10_Belief","News_10_Familiarity","News_10_Importance","News_11_Belief","News_11_Familiarity","News_11_Importance","News_12_Belief","News_12_Familiarity","News_12_Importance","News_13_Belief","News_13_Familiarity","News_13_Importance","News_14_Belief","News_14_Familiarity","News_14_Importance","News_15_Belief","News_15_Familiarity","News_15_Importance","News_16_Belief","News_16_Familiarity","News_16_Importance","News_17_Belief","News_17_Familiarity","News_17_Importance","News_18_Belief","News_18_Familiarity","News_18_Importance","News_19_Belief","News_19_Familiarity","News_19_Importance","News_20_Belief","News_20_Familiarity","News_20_Importance","News_21_Belief","News_21_Familiarity","News_21_Importance","News_22_Belief","News_22_Familiarity","News_22_Importance","Frequency_General","Frequency_COVID","Source_Newspaper","Source_SocialNetworks","Source_OfficialSites","Source_SharedLinks","CMQ_1","CMQ_2","CMQ_3","CMQ_4","CMQ_5","PBS_1","PBS_2","PBS_3","PBS_4","PBS_5","PBS_6","PBS_7","PBS_8","PBS_9","PBS_10","PBS_11","PBS_12","PBS_13","PBS_14","PBS_15","PBS_16","GPTS_1","GPTS_2","GPTS_3","GPTS_4","GPTS_5","GPTS_6","GPTS_7","GPTS_8","GPTS_9","GPTS_10","GPTS_11","GPTS_12","GPTS_13","GPTS_14","GPTS_15","GPTS_16","GPTS_17","GPTS_18","BSCS_1","BSCS_2","BSCS_3","BSCS_4","BSCS_5","BSCS_6","BSCS_7","BSCS_8","BSCS_9","BSCS_10","BSCS_11","BSCS_12","BSCS_13","SPQ_1","SPQ_2","SPQ_3","SPQ_4","SPQ_5","SPQ_6","SPQ_7","SPQ_8","SPQ_9","SPQ_10","AttentionCheck_1","SPQ_11","SPQ_12","SPQ_13","SPQ_14","SPQ_15","SPQ_16","SPQ_17","SPQ_18","SPQ_19","SPQ_20","SPQ_21","SPQ_22","IUS_1","IUS_2","IUS_3","IUS_4","IUS_5","IUS_6","IUS_7","IUS_8","IUS_9","IUS_10","IUS_11","IUS_12","MAIA2_1","MAIA2_2","MAIA2_3","MAIA2_4","MAIA2_5","MAIA2_6","MAIA2_7","MAIA2_8","MAIA2_9","MAIA2_10","MAIA2_11","MAIA2_12","MAIA2_13","MAIA2_14","PANAS_State_Distressed","PANAS_State_Upset","PANAS_State_Guilty","PANAS_State_Scared","PANAS_State_Hostile","PANAS_State_Irritable","PANAS_State_Ashamed","PANAS_State_Nervous","PANAS_State_Jittery","PANAS_State_Afraid","PANAS_Trait_Distressed","PANAS_Trait_Upset","PANAS_Trait_Guilty","PANAS_Trait_Scared","PANAS_Trait_Hostile","PANAS_Trait_Irritable","PANAS_Trait_Ashamed","PANAS_Trait_Nervous","PANAS_Trait_Jittery","PANAS_Trait_Afraid","AttentionCheck_2","Gov_Effective","Gov_Trust","Gov_Transparency","Compliance_WashHands","Compliance_StayHome","Compliance_Distancing","Compliance_Face","Compliance_Mask","Belief_WashHands","Belief_StayHome","Belief_Distancing","Belief_Face","Belief_Mask","Gender","Age","Country_Residence","Country_Citizenship","English_Fluency","Student","Education_Achieved","Education_Pursuing","Ethnicity","Religion_Type","Religion_Faith","Religion_Engagement","COVID_Diagnosis","COVID_IncomeStability","COVID_MentalHealth","COVID_PhysicalHealth","COVID_Relationships","COVID_SpiritualHealth","ID","Incentive","Income","Education","System_Screen","Dataset","id"
2020-04-21,8.88333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",5,2,5,5,5,5,6,6,5,5,5,5,5,5,5,5,5,5,2,5,1,5,4,6,5,5,5,5,5,1,5,5,5,1,5,2,2,1,5,5,5,5,5,6,5,1,2,5,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,1,5,1,"Once a day","Once a day","5","5","1","5",9,3,9,2,9,5,5,5,5,5,5,5,2,5,2,5,5,5,5,5,5,4,4,1,1,3,3,3,3,3,3,1,1,3,3,3,3,3,3,4,3,1,1,1,3,1,3,3,1,4,3,3,"Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes",5,5,1,5,5,5,5,5,5,5,5,5,4,3,1,4,2,3,4,4,2,2,1,3,3,3,4,3,4,3,3,4,4,4,4,3,3,3,3,3,3,1,3,3,1,1,"Wearing a Mask",5,5,5,2,5,2,5,2,5,2,2,5,5,"Female",31,"Yes","",3,"No","Bachelors Degree","","Malay","Islam",8,8,"I have been tested and diagnosed with COVID-19.",5,5,5,5,5,"5409",FALSE,1000,4,230400,"SG",
2020-04-21,19.3166666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,2,6,4,4,5,5,2,6,4,4,5,0,4,5,4,2,1,0,5,2,1,4,5,1,4,5,0,5,3,0,4,6,4,4,5,0,0,1,5,2,4,4,2,5,4,4,5,5,5,2,5,5,2,4,4,4,0,0,1,6,6,2,6,6,6,"Once a day","Once a day","0","4","5","0",10,7,8,2,6,5,1,3,0,4,1,4,0,4,0,4,0,4,2,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,3,4,3,3,1,3,1,2,0,"Yes","Yes","Yes","No","No","No","No","No","Yes","No","Yes","Yes","No","Yes","Yes","No","No","Yes","No","No","Yes","No","Yes",5,6,4,5,4,4,4,4,5,4,5,3,3,4,0,4,1,2,4,4,1,4,0,5,4,4,3,3,3,1,3,3,2,1,1,3,2,2,2,2,2,2,2,2,2,2,"Washing Hands",5,5,6,6,6,6,2,6,4,6,6,4,2,"Female",22,"Yes","",4,"Yes","","Bachelors Degree","Chinese","No religion",1,1,"I have not been tested and I do not think I have COVID-19.",2,1,6,4,3,"5792",FALSE,,2,304704,"SG",
2020-04-21,21.8166666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",3,1,6,0,0,4,4,1,6,4,2,6,1,6,5,3,5,5,0,0,3,0,6,5,3,1,5,0,0,2,3,1,2,3,3,4,3,3,2,5,2,5,3,0,5,4,4,4,6,5,4,5,5,6,3,4,3,3,3,3,6,6,3,6,6,0,"Once a day","Once a day","0","5","5","4",9,8,7,2,7,5,4,5,3,4,4,5,0,4,5,5,5,5,3,4,5,0,1,1,0,0,0,2,0,2,0,3,0,1,0,0,3,4,3,1,4,3,2,1,1,1,2,3,1,0,2,2,"Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes",4,4,3,2,1,1,3,3,5,2,5,1,4,5,1,3,1,2,4,4,2,3,4,4,5,5,3,1,1,2,2,1,0,3,2,2,2,1,2,2,0,1,0,3,1,2,"Washing Hands",5,6,6,6,6,4,2,6,6,6,6,6,6,"Female",24,"Yes","",4,"No","Bachelors Degree","","Chinese","No religion",7,0,"I have not been tested and I do not think I have COVID-19.",3,3,2,3,3,"4031",FALSE,3800,4,358028,"SG",
2020-04-21,33.9,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,1,6,4,1,6,1,0,6,6,4,5,2,6,3,2,5,4,2,1,0,5,6,5,1,0,1,0,5,0,1,0,6,5,6,1,5,5,0,6,6,6,4,4,6,6,6,5,6,6,0,4,1,6,1,5,0,3,0,3,6,6,6,6,6,6,"Twice a day","Twice a day","0","4","5","3",7,8,6,3,10,4,5,6,1,6,5,6,2,5,5,1,3,6,0,0,5,2,2,0,3,2,3,2,0,4,3,4,4,4,3,3,3,2,3,2,2,3,2,0,3,3,4,3,2,0,3,1,"Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes",2,3,5,4,5,3,1,4,5,4,4,2,3,3,3,4,4,4,1,2,4,2,0,4,4,4,3,2,2,0,2,2,0,1,0,0,2,0,2,0,2,2,1,3,2,0,"Wearing a Mask",3,5,4,4,6,3,3,6,2,6,4,1,4,"Female",27,"Yes","",4,"No","Bachelors Degree","","Chinese","Christianity",7,6,"I have not been tested and I do not think I have COVID-19.",3,6,2,3,4,"8101",FALSE,,4,250125,"SG",
2020-04-21,31.0666666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,4,6,4,4,5,5,5,5,4,0,1,3,4,4,4,6,3,0,0,6,4,1,2,3,0,4,0,0,0,2,0,4,2,1,4,2,0,1,5,4,3,3,0,3,5,5,5,6,6,4,4,1,5,0,6,0,6,6,0,6,4,4,6,6,4,"Once a day","Twice a day","0","4","6","5",9,7,7,4,7,2,0,1,1,1,0,2,0,2,0,2,0,2,2,0,0,3,1,4,2,1,1,2,3,0,0,1,0,0,3,4,3,1,3,3,3,1,4,1,3,3,3,1,2,3,3,1,"No","No","Yes","Yes","No","No","No","No","No","No","Yes","Yes","No","No","Yes","No","Yes","No","No","No","No","No","No",5,4,4,5,6,4,4,4,4,4,3,2,1,1,0,1,3,3,1,0,4,4,2,0,0,2,2,1,2,2,0,2,1,0,0,2,1,3,2,0,1,2,0,1,0,0,"Washing Hands",5,5,4,5,4,6,1,5,6,6,6,6,6,"Female",25,"Yes","",4,"No","Bachelors Degree","","Chinese","Buddhism",0,0,"I have not been tested and I do not think I have COVID-19.",2,2,2,2,3,"4252",FALSE,2333.33,4,273600,"SG",
2020-04-21,21.15,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,0,0,6,4,5,2,2,3,6,3,6,0,6,5,4,6,6,1,0,5,4,0,3,5,1,4,0,0,3,0,0,6,5,2,6,0,0,0,5,1,0,4,1,3,6,4,6,6,6,2,4,0,5,1,5,6,0,0,5,5,4,4,6,4,0,"Once a day","Once a day","6","0","6","3",10,10,8,2,2,0,0,0,2,3,0,0,1,0,0,0,0,0,3,1,1,2,1,3,1,2,1,4,2,1,0,0,0,1,0,1,0,1,2,1,3,4,3,3,4,4,4,2,3,0,1,1,"Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes","Yes","Yes","Yes","Yes",5,6,5,4,5,3,2,6,6,6,5,3,0,2,2,0,3,1,0,2,1,1,0,0,0,0,2,3,0,1,2,4,0,0,2,0,3,2,0,0,2,3,2,2,0,0,"Washing Hands",1,0,0,4,6,6,2,4,6,6,6,6,6,"Male",23,"Yes","",3,"Yes","","Bachelors Degree","Chinese","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",0,0,0,0,3,"1111",FALSE,1333.33,2,273600,"SG",
2020-04-21,60.6833333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",3,0,6,1,0,6,3,3,5,4,6,5,3,6,5,4,6,6,0,6,5,1,6,4,1,0,3,0,6,3,2,6,6,5,0,5,1,6,0,6,6,4,3,0,3,4,1,4,6,6,0,4,6,5,4,6,1,4,6,4,6,6,5,6,6,3,"Twice a day","Twice a day","4","5","4","1",8,10,3,2,3,1,0,1,0,0,0,0,0,3,0,3,0,0,5,0,0,0,1,0,0,0,0,4,1,1,0,1,0,0,0,0,0,0,0,2,2,3,1,3,3,3,1,1,0,2,3,0,"No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","No",4,4,3,5,4,1,2,2,2,5,4,2,3,3,3,4,1,4,2,3,3,4,0,4,3,4,1,1,0,2,2,2,0,1,2,2,1,0,0,2,2,0,1,1,2,1,"Washing Hands",3,4,5,3,6,6,2,6,5,6,4,6,4,"Female",26,"Yes","",3,"No","Bachelors Degree","","Chinese","No religion",1,1,"I have not been tested and I do not think I have COVID-19.",6,3,6,2,3,"8671",FALSE,550,4,370944,"SG",
2020-04-21,20.35,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",2,2,4,4,4,4,5,4,4,4,4,2,4,4,6,4,4,4,1,1,4,4,4,6,4,4,4,2,2,4,2,2,6,2,3,4,2,2,2,4,4,4,4,1,4,6,5,5,4,4,4,2,2,4,4,4,4,2,4,3,4,3,5,6,5,6,"Thrice a day","Thrice a day","1","5","5","2",8,7,8,7,7,2,3,4,3,4,4,4,4,2,4,4,4,4,2,4,4,1,3,3,1,3,3,4,3,3,1,3,1,1,3,3,3,1,3,4,1,1,0,1,3,3,1,4,3,1,4,2,"Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","No","No","No","No","Yes",3,5,4,2,4,2,4,4,2,4,4,4,4,5,3,4,3,4,4,4,2,4,3,4,3,3,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,"Washing Hands",2,4,4,6,6,5,4,6,6,5,4,2,5,"Female",26,"Yes","",3,"No","Bachelors Degree","","Vietnamese","",6,4,"I have not been tested and I do not think I have COVID-19.",2,3,2,4,3,"8975",FALSE,4000,4,1327104,"SG",
2020-04-21,35.9333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,4,4,1,0,4,0,0,4,1,6,0,6,6,6,6,0,1,5,6,2,0,0,3,4,6,0,6,4,0,6,4,6,1,6,5,0,1,6,0,1,1,0,0,6,5,1,6,6,0,6,5,6,0,3,0,6,4,0,6,6,0,6,0,0,"More than thrice a day","More than thrice a day","0","4","6","6",10,10,9,8,8,1,0,0,0,3,0,4,0,0,0,4,0,4,6,5,4,4,4,4,1,2,1,3,4,3,0,0,0,0,1,0,4,4,4,1,4,4,3,3,4,4,4,2,0,0,2,1,"No","No","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","No","Yes","Yes","No","No","Yes","Yes","Yes","No","No","Yes",4,5,5,2,5,2,6,6,5,5,2,2,2,5,5,2,5,3,3,3,3,5,0,0,0,0,3,3,1,3,0,4,1,4,3,3,0,0,0,2,0,3,0,0,1,2,"Washing Hands",4,6,4,5,4,6,2,6,6,6,6,6,6,"Female",24,"Yes","",4,"No","Bachelors Degree","","Chinese","Buddhism",3,0,"I have not been tested and I do not think I have COVID-19.",1,0,4,5,3,"4403",FALSE,2500,4,273600,"SG",
2020-04-21,24.2333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,2,5,4,3,3,1,3,3,1,0,6,0,5,6,3,3,3,0,3,4,5,0,6,3,4,6,0,4,2,0,0,5,3,1,4,4,3,3,3,1,4,3,2,3,5,4,6,6,5,4,4,3,6,3,3,3,5,4,4,0,3,4,6,5,5,"Once a day","Once a day","1","6","4","1",7,6,5,5,5,3,0,0,0,3,2,0,0,3,1,3,0,3,6,3,1,0,1,1,0,1,1,3,3,1,0,0,0,0,0,0,0,1,0,3,2,2,1,0,2,0,0,2,0,0,4,2,"Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes",4,4,5,5,3,3,4,1,1,3,3,2,3,4,4,1,5,4,3,4,2,4,4,4,1,4,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"Washing Hands",5,5,5,6,6,6,6,6,6,6,6,6,6,"Female",24,"Yes","",4,"No","Bachelors Degree","","Chinese","Christianity",3,0,"I have not been tested and I do not think I have COVID-19.",4,3,3,3,3,"2760",FALSE,1250,4,269280,"SG",
2020-04-21,30.25,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,2,6,2,1,5,3,0,4,4,4,5,1,5,5,4,5,3,3,0,5,3,0,4,0,0,5,0,0,6,0,3,5,4,5,5,3,0,2,4,4,5,6,5,4,5,4,5,5,4,5,4,1,3,4,5,1,3,0,3,5,5,4,5,4,3,"Once a day","Twice a day","2","6","0","3",8,9,8,7,5,1,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,3,3,4,3,4,2,4,3,3,1,3,2,2,4,3,4,3,3,0,4,3,3,2,4,4,4,1,4,3,2,1,"Yes","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Yes",3,5,4,5,6,2,4,5,6,5,5,3,1,3,1,1,4,3,3,4,4,4,3,2,2,3,2,1,0,0,3,2,1,2,2,1,3,4,3,3,2,4,3,3,1,2,"Washing Hands",4,5,5,4,6,6,2,4,6,6,4,4,5,"Male",26,"Yes","",2,"Yes","","Doctoral Degree or similar","","",2,0,"I have not been tested, but I think I have COVID-19.",0,3,4,3,3,"8686",FALSE,,8,301584,"SG",
2020-04-21,31.55,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",1,1,6,1,1,5,6,6,6,6,5,6,4,6,6,1,5,5,0,6,6,0,6,6,5,5,6,0,5,6,0,0,6,5,1,6,4,0,0,5,1,1,5,1,6,6,5,6,6,6,4,1,0,6,5,5,1,5,5,4,6,5,6,6,1,5,"More than thrice a day","More than thrice a day","0","4","6","1",8,10,3,7,7,2,0,5,0,2,0,4,0,6,0,1,1,6,1,2,4,3,4,4,2,3,0,4,4,1,1,1,1,0,0,1,0,0,0,1,4,4,1,1,4,4,3,1,1,3,1,0,"Yes","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Yes",2,6,6,4,6,0,2,6,4,6,5,4,4,5,5,3,1,4,4,4,1,5,2,1,4,3,3,1,4,0,3,1,4,1,1,1,0,0,0,0,0,1,1,1,1,1,"Washing Hands",5,6,3,5,5,5,5,6,6,5,6,6,2,"Male",23,"Yes","",4,"Yes","","Bachelors Degree","Chinese","Taoism",3,3,"I have not been tested and I do not think I have COVID-19.",3,2,4,1,2,"7490",FALSE,2000,2,921600,"SG",
2020-04-21,17.8333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,5,0,0,6,0,0,4,2,6,6,0,2,6,6,6,6,0,6,6,0,6,6,1,0,5,0,0,4,0,0,6,0,0,6,6,6,1,6,4,6,0,0,6,5,4,6,6,6,5,0,0,6,1,6,5,6,6,0,6,6,6,6,6,6,"Thrice a day","More than thrice a day","2","5","6","1",10,10,8,10,10,5,4,4,2,5,4,4,1,6,1,6,5,6,5,6,5,1,1,3,3,1,0,4,3,0,0,4,0,0,0,0,0,0,0,0,4,4,3,1,4,1,1,0,4,4,3,0,"No","Yes","Yes","No","No","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",5,5,5,4,4,1,1,4,4,4,4,4,5,5,5,5,5,5,5,3,5,5,5,5,5,5,3,3,1,3,1,3,1,3,1,3,0,0,1,0,0,0,0,0,0,1,"Washing Hands",5,6,4,6,5,6,5,6,6,6,6,6,6,"Female",31,"Yes","",3,"No","Diploma","","Chinese","Christianity",6,1,"I have been tested but did not have COVID-19.",0,2,0,3,3,"3565",FALSE,2500,0,358028,"SG",
2020-04-21,27.4666666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,4,6,4,1,6,4,0,1,4,2,6,1,5,6,5,6,2,0,2,6,1,0,5,0,1,5,0,0,0,0,6,0,4,4,4,2,1,2,4,2,4,4,1,3,5,4,4,5,6,1,0,4,6,5,4,0,0,1,0,5,6,6,6,5,3,"Once a day","Once a day","2","0","6","0",9,7,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,4,0,2,3,0,1,0,0,0,0,0,0,0,0,2,3,1,1,2,3,0,0,0,4,0,1,3,3,"No","Yes","Yes","No","No","No","No","No","Yes","No","Yes","No","No","No","No","No","No","No","No","Yes","No","No","Yes",4,6,5,6,5,3,5,1,1,6,2,2,5,4,4,3,2,5,5,5,2,5,1,4,4,4,3,1,0,2,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,1,"Washing Hands",6,6,6,5,6,6,5,6,6,6,6,6,5,"Male",23,"Yes","",4,"Yes","","Bachelors Degree","Chinese","No religion",2,0,"I have not been tested and I do not think I have COVID-19.",1,2,6,1,3,"3287",FALSE,750,2,266400,"SG",
2020-04-21,48.0333333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",3,2,6,1,1,6,2,2,6,6,6,6,2,4,6,3,4,6,1,5,6,5,5,6,3,3,6,1,1,6,2,2,6,5,4,6,2,2,6,5,5,6,4,2,4,4,5,6,5,5,6,3,2,6,2,2,6,4,2,4,1,1,6,6,5,6,"Twice a day","Twice a day","2","6","6","6",10,10,8,3,7,2,4,2,2,2,4,4,2,2,2,4,4,4,2,2,4,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3,3,3,1,1,1,1,1,3,1,1,3,3,"No","No","Yes","No","No","No","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes","No","No","No","No","No","No",4,4,4,4,4,2,4,2,2,2,2,2,5,5,5,5,4,5,2,2,5,4,4,4,4,4,3,3,2,3,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,1,"Social Distancing",5,5,5,6,6,6,5,6,6,6,6,6,6,"Female",22,"Yes","",4,"Yes","","Bachelors Degree","Chinese","No religion",0,0,"I have not been tested and I do not think I have COVID-19.",4,4,4,4,0,"1881",FALSE,,2,921600,"SG",
2020-04-21,18.8833333333333,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",1,6,6,0,0,6,1,6,3,6,5,5,6,6,6,5,6,6,0,6,6,1,5,6,5,4,6,1,4,6,4,4,6,3,3,3,6,6,0,6,6,6,5,4,6,6,6,6,6,6,6,3,3,6,1,3,3,1,0,2,6,6,1,2,2,5,"Once a day","Twice a day","2","6","6","3",10,10,7,10,6,6,1,4,4,5,4,5,2,3,4,3,2,3,4,5,5,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,1,4,4,3,1,"No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No",6,5,3,5,6,4,2,1,6,6,6,6,2,4,3,5,3,4,4,0,5,5,4,4,5,5,0,3,4,3,3,4,1,3,3,4,1,2,2,3,3,2,2,3,3,3,"Washing Hands",6,6,6,4,5,6,3,6,5,5,3,5,5,"Male",25,"Yes","",0,"Yes","","Bachelors Degree","Chinese","No religion",3,5,"I have not been tested and I do not think I have COVID-19.",1,1,1,1,1,"6008",FALSE,200,2,358028,"SG",
2020-04-21,22.5,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",4,1,3,3,2,4,1,0,4,1,0,1,1,1,3,5,6,2,1,5,4,3,4,1,2,3,3,0,0,1,1,0,3,2,0,3,0,0,0,4,1,2,4,1,2,4,1,2,5,5,4,4,2,4,2,1,2,2,0,3,5,6,4,5,4,2,"Once a day","Once a day","0","2","5","3",8,3,4,1,1,2,0,0,0,0,0,0,0,2,0,2,0,3,6,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,3,1,3,1,1,0,2,2,3,1,3,2,0,"Yes","Yes","No","No","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Yes","No","No","No","No","No","Yes",1,3,4,4,4,3,2,2,1,4,5,1,1,3,1,1,3,1,4,3,2,3,1,4,3,2,1,2,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"Washing Hands",4,5,4,3,5,5,2,4,4,6,5,4,3,"Female",22,"Yes","",4,"Yes","","Bachelors Degree","Chinese","No religion",0,,"I have not been tested and I do not think I have COVID-19.",3,2,2,3,3,"7882",FALSE,,2,280800,"SG",
2020-04-21,15.6,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Computer",2,2,4,2,2,3,3,3,3,2,3,4,3,3,3,3,3,3,2,3,4,3,3,3,2,3,4,2,2,3,3,3,4,2,2,4,2,3,3,3,3,3,3,3,3,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,"Twice a day","Thrice a day","3","4","4","2",6,4,5,4,4,2,3,3,3,3,3,3,3,2,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,"Yes","No","No","Yes","No","No","No","Yes","Yes","No","Yes","Yes","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes",3,3,3,3,3,3,4,2,3,3,3,3,2,2,2,2,2,3,2,2,2,3,2,2,2,3,1,2,0,2,1,2,0,2,1,2,1,2,0,2,1,2,0,2,1,2,"Washing Hands",3,3,4,4,2,4,4,4,4,3,3,2,4,"Female",27,"Yes","",2,"No","Bachelors Degree","","Chinese","Buddhism",6,5,"I have not been tested and I do not think I have COVID-19.",2,2,2,2,3,"8122",FALSE,,4,2073600,"SG",
2020-04-21,23.3666666666667,"TRUE","I have read and understood the above consent form. By clicking the next button to enter the survey, I indicate my willingness to voluntarily take part in this study.","Phone",0,0,6,3,0,6,4,0,6,6,6,6,0,0,6,2,6,4,0,6,6,4,4,5,0,0,6,0,0,6,1,0,6,5,4,6,5,5,0,4,4,6,3,0,3,6,6,6,6,6,6,4,3,4,0,4,3,0,0,3,5,6,6,6,6,6,"Twice a day","Twice a day","0","6","4","5",8,10,10,7,8,1,0,0,0,1,0,4,0,2,0,2,1,3,5,2,3,4,1,4,2,0,0,4,3,4,0,2,0,0,4,1,0,0,0,2,3,3,2,0,3,3,2,1,2,0,3,2,"Yes","Yes","No","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","No","No","No","No",6,6,6,6,3,2,4,4,4,5,6,5,3,4,0,4,5,3,1,1,4,5,4,5,4,4,4,4,1,2,2,4,0,0,0,0,3,3,1,0,2,3,0,0,0,0,"Washing Hands",5,4,5,5,6,6,2,6,5,6,6,5,6,"Female",22,"Yes","",4,"Yes","","Bachelors Degree","Chinese","Buddhism",3,3,"I have not been tested and I do not think I have COVID-19.",4,0,4,1,3,"9671",FALSE,,2,304500,"SG",
